geom,north,south,east,west,code,name,enabled
"SRID=4326;MULTIPOLYGON (((6.0000000000000604 80.5000000000000990, 6.0000000000000604 81.0000000000000990, 7.0000000000000604 81.0000000000000990, 7.0000000000000604 80.5000000000000990, 6.0000000000000604 80.5000000000000990)))",81.0,80.5,7.0,6.0,90F6,ICES,Y
"SRID=4326;MULTIPOLYGON (((6.0000000000000604 81.0000000000000990, 6.0000000000000604 81.5000000000000990, 7.0000000000000604 81.5000000000000990, 7.0000000000000604 81.0000000000000990, 6.0000000000000604 81.0000000000000990)))",81.5,81.0,7.0,6.0,91F6,ICES,Y
"SRID=4326;MULTIPOLYGON (((6.0000000000000604 81.5000000000000990, 6.0000000000000604 82.0000000000000990, 7.0000000000000604 82.0000000000000990, 7.0000000000000604 81.5000000000000990, 6.0000000000000604 81.5000000000000990)))",82.0,81.5,7.0,6.0,92F6,ICES,Y
"SRID=4326;MULTIPOLYGON (((6.0000000000000604 82.0000000000000990, 6.0000000000000604 82.5000000000000990, 7.0000000000000604 82.5000000000000990, 7.0000000000000604 82.0000000000000990, 6.0000000000000604 82.0000000000000990)))",82.5,82.0,7.0,6.0,93F6,ICES,Y
"SRID=4326;MULTIPOLYGON (((6.0000000000000604 82.5000000000000990, 6.0000000000000604 83.0000000000000990, 7.0000000000000604 83.0000000000000990, 7.0000000000000604 82.5000000000000990, 6.0000000000000604 82.5000000000000990)))",83.0,82.5,7.0,6.0,94F6,ICES,Y
"SRID=4326;MULTIPOLYGON (((6.0000000000000604 83.0000000000000990, 6.0000000000000604 83.5000000000000990, 7.0000000000000604 83.5000000000000990, 7.0000000000000604 83.0000000000000990, 6.0000000000000604 83.0000000000000990)))",83.5,83.0,7.0,6.0,95F6,ICES,Y
"SRID=4326;MULTIPOLYGON (((6.0000000000000604 83.5000000000000990, 6.0000000000000604 84.0000000000000990, 7.0000000000000604 84.0000000000000990, 7.0000000000000604 83.5000000000000990, 6.0000000000000604 83.5000000000000990)))",84.0,83.5,7.0,6.0,96F6,ICES,Y
"SRID=4326;MULTIPOLYGON (((6.0000000000000604 84.0000000000000990, 6.0000000000000604 84.5000000000000990, 7.0000000000000604 84.5000000000000990, 7.0000000000000604 84.0000000000000990, 6.0000000000000604 84.0000000000000990)))",84.5,84.0,7.0,6.0,97F6,ICES,Y
"SRID=4326;MULTIPOLYGON (((6.0000000000000604 84.5000000000000990, 6.0000000000000604 85.0000000000000990, 7.0000000000000604 85.0000000000000990, 7.0000000000000604 84.5000000000000990, 6.0000000000000604 84.5000000000000990)))",85.0,84.5,7.0,6.0,98F6,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 53.0000000000000990, 7.0000000000000604 53.5000000000000990, 8.0000000000000604 53.5000000000000990, 8.0000000000000604 53.0000000000000990, 7.0000000000000604 53.0000000000000990)))",53.5,53.0,8.0,7.0,35F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 53.5000000000000990, 7.0000000000000604 54.0000000000000990, 8.0000000000000604 54.0000000000000990, 8.0000000000000604 53.5000000000000990, 7.0000000000000604 53.5000000000000990)))",54.0,53.5,8.0,7.0,36F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 54.0000000000000990, 7.0000000000000604 54.5000000000000990, 8.0000000000000604 54.5000000000000990, 8.0000000000000604 54.0000000000000990, 7.0000000000000604 54.0000000000000990)))",54.5,54.0,8.0,7.0,37F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 54.5000000000000990, 7.0000000000000604 55.0000000000000990, 8.0000000000000604 55.0000000000000990, 8.0000000000000604 54.5000000000000990, 7.0000000000000604 54.5000000000000990)))",55.0,54.5,8.0,7.0,38F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 55.0000000000000990, 7.0000000000000604 55.5000000000000990, 8.0000000000000604 55.5000000000000990, 8.0000000000000604 55.0000000000000990, 7.0000000000000604 55.0000000000000990)))",55.5,55.0,8.0,7.0,39F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 55.5000000000000990, 7.0000000000000604 56.0000000000000990, 8.0000000000000604 56.0000000000000990, 8.0000000000000604 55.5000000000000990, 7.0000000000000604 55.5000000000000990)))",56.0,55.5,8.0,7.0,40F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 56.0000000000000990, 7.0000000000000604 56.5000000000000990, 8.0000000000000604 56.5000000000000990, 8.0000000000000604 56.0000000000000990, 7.0000000000000604 56.0000000000000990)))",56.5,56.0,8.0,7.0,41F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 56.5000000000000990, 7.0000000000000604 57.0000000000000990, 8.0000000000000604 57.0000000000000990, 8.0000000000000604 56.5000000000000990, 7.0000000000000604 56.5000000000000990)))",57.0,56.5,8.0,7.0,42F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 57.0000000000000990, 7.0000000000000604 57.5000000000000990, 8.0000000000000604 57.5000000000000990, 8.0000000000000604 57.0000000000000990, 7.0000000000000604 57.0000000000000990)))",57.5,57.0,8.0,7.0,43F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 57.5000000000000990, 7.0000000000000604 58.0000000000000990, 8.0000000000000604 58.0000000000000990, 8.0000000000000604 57.5000000000000990, 7.0000000000000604 57.5000000000000990)))",58.0,57.5,8.0,7.0,44F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 58.0000000000000990, 7.0000000000000604 58.5000000000000990, 8.0000000000000604 58.5000000000000990, 8.0000000000000604 58.0000000000000990, 7.0000000000000604 58.0000000000000990)))",58.5,58.0,8.0,7.0,45F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 60.0000000000000990, 7.0000000000000604 60.5000000000000990, 8.0000000000000604 60.5000000000000990, 8.0000000000000604 60.0000000000000990, 7.0000000000000604 60.0000000000000990)))",60.5,60.0,8.0,7.0,49F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 60.5000000000000990, 7.0000000000000604 61.0000000000000990, 8.0000000000000604 61.0000000000000990, 8.0000000000000604 60.5000000000000990, 7.0000000000000604 60.5000000000000990)))",61.0,60.5,8.0,7.0,50F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 61.0000000000000990, 7.0000000000000604 61.5000000000000990, 8.0000000000000604 61.5000000000000990, 8.0000000000000604 61.0000000000000990, 7.0000000000000604 61.0000000000000990)))",61.5,61.0,8.0,7.0,51F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 62.0000000000000990, 7.0000000000000604 62.5000000000000990, 8.0000000000000604 62.5000000000000990, 8.0000000000000604 62.0000000000000990, 7.0000000000000604 62.0000000000000990)))",62.5,62.0,8.0,7.0,53F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 62.5000000000000990, 7.0000000000000604 63.0000000000000990, 8.0000000000000604 63.0000000000000990, 8.0000000000000604 62.5000000000000990, 7.0000000000000604 62.5000000000000990)))",63.0,62.5,8.0,7.0,54F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 63.0000000000000990, 7.0000000000000604 63.5000000000000990, 8.0000000000000604 63.5000000000000990, 8.0000000000000604 63.0000000000000990, 7.0000000000000604 63.0000000000000990)))",63.5,63.0,8.0,7.0,55F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 63.5000000000000990, 7.0000000000000604 64.0000000000000990, 8.0000000000000604 64.0000000000000990, 8.0000000000000604 63.5000000000000990, 7.0000000000000604 63.5000000000000990)))",64.0,63.5,8.0,7.0,56F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 64.0000000000000990, 7.0000000000000604 64.5000000000000990, 8.0000000000000604 64.5000000000000990, 8.0000000000000604 64.0000000000000990, 7.0000000000000604 64.0000000000000990)))",64.5,64.0,8.0,7.0,57F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 64.5000000000000990, 7.0000000000000604 65.0000000000000990, 8.0000000000000604 65.0000000000000990, 8.0000000000000604 64.5000000000000990, 7.0000000000000604 64.5000000000000990)))",65.0,64.5,8.0,7.0,58F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 65.0000000000000990, 7.0000000000000604 65.5000000000000990, 8.0000000000000604 65.5000000000000990, 8.0000000000000604 65.0000000000000990, 7.0000000000000604 65.0000000000000990)))",65.5,65.0,8.0,7.0,59F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 65.5000000000000990, 7.0000000000000604 66.0000000000000990, 8.0000000000000604 66.0000000000000990, 8.0000000000000604 65.5000000000000990, 7.0000000000000604 65.5000000000000990)))",66.0,65.5,8.0,7.0,60F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 66.0000000000000990, 7.0000000000000604 66.5000000000000990, 8.0000000000000604 66.5000000000000990, 8.0000000000000604 66.0000000000000990, 7.0000000000000604 66.0000000000000990)))",66.5,66.0,8.0,7.0,61F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 66.5000000000000990, 7.0000000000000604 67.0000000000000990, 8.0000000000000604 67.0000000000000990, 8.0000000000000604 66.5000000000000990, 7.0000000000000604 66.5000000000000990)))",67.0,66.5,8.0,7.0,62F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 67.0000000000000990, 7.0000000000000604 67.5000000000000990, 8.0000000000000604 67.5000000000000990, 8.0000000000000604 67.0000000000000990, 7.0000000000000604 67.0000000000000990)))",67.5,67.0,8.0,7.0,63F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 67.5000000000000990, 7.0000000000000604 68.0000000000000990, 8.0000000000000604 68.0000000000000990, 8.0000000000000604 67.5000000000000990, 7.0000000000000604 67.5000000000000990)))",68.0,67.5,8.0,7.0,64F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 68.0000000000000990, 7.0000000000000604 68.5000000000000990, 8.0000000000000604 68.5000000000000990, 8.0000000000000604 68.0000000000000990, 7.0000000000000604 68.0000000000000990)))",68.5,68.0,8.0,7.0,65F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 68.5000000000000990, 7.0000000000000604 69.0000000000000990, 8.0000000000000604 69.0000000000000990, 8.0000000000000604 68.5000000000000990, 7.0000000000000604 68.5000000000000990)))",69.0,68.5,8.0,7.0,66F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 69.0000000000000990, 7.0000000000000604 69.5000000000000990, 8.0000000000000604 69.5000000000000990, 8.0000000000000604 69.0000000000000990, 7.0000000000000604 69.0000000000000990)))",69.5,69.0,8.0,7.0,67F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 69.5000000000000990, 7.0000000000000604 70.0000000000000990, 8.0000000000000604 70.0000000000000990, 8.0000000000000604 69.5000000000000990, 7.0000000000000604 69.5000000000000990)))",70.0,69.5,8.0,7.0,68F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 70.0000000000000990, 7.0000000000000604 70.5000000000000990, 8.0000000000000604 70.5000000000000990, 8.0000000000000604 70.0000000000000990, 7.0000000000000604 70.0000000000000990)))",70.5,70.0,8.0,7.0,69F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 70.5000000000000990, 7.0000000000000604 71.0000000000000990, 8.0000000000000604 71.0000000000000990, 8.0000000000000604 70.5000000000000990, 7.0000000000000604 70.5000000000000990)))",71.0,70.5,8.0,7.0,70F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 71.0000000000000990, 7.0000000000000604 71.5000000000000990, 8.0000000000000604 71.5000000000000990, 8.0000000000000604 71.0000000000000990, 7.0000000000000604 71.0000000000000990)))",71.5,71.0,8.0,7.0,71F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 71.5000000000000990, 7.0000000000000604 72.0000000000000990, 8.0000000000000604 72.0000000000000990, 8.0000000000000604 71.5000000000000990, 7.0000000000000604 71.5000000000000990)))",72.0,71.5,8.0,7.0,72F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 72.0000000000000990, 7.0000000000000604 72.5000000000000990, 8.0000000000000604 72.5000000000000990, 8.0000000000000604 72.0000000000000990, 7.0000000000000604 72.0000000000000990)))",72.5,72.0,8.0,7.0,73F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 72.5000000000000990, 7.0000000000000604 73.0000000000000990, 8.0000000000000604 73.0000000000000990, 8.0000000000000604 72.5000000000000990, 7.0000000000000604 72.5000000000000990)))",73.0,72.5,8.0,7.0,74F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 73.0000000000000990, 7.0000000000000604 73.5000000000000990, 8.0000000000000604 73.5000000000000990, 8.0000000000000604 73.0000000000000990, 7.0000000000000604 73.0000000000000990)))",73.5,73.0,8.0,7.0,75F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 73.5000000000000990, 7.0000000000000604 74.0000000000000990, 8.0000000000000604 74.0000000000000990, 8.0000000000000604 73.5000000000000990, 7.0000000000000604 73.5000000000000990)))",74.0,73.5,8.0,7.0,76F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 74.0000000000000990, 7.0000000000000604 74.5000000000000990, 8.0000000000000604 74.5000000000000990, 8.0000000000000604 74.0000000000000990, 7.0000000000000604 74.0000000000000990)))",74.5,74.0,8.0,7.0,77F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 74.5000000000000990, 7.0000000000000604 75.0000000000000990, 8.0000000000000604 75.0000000000000990, 8.0000000000000604 74.5000000000000990, 7.0000000000000604 74.5000000000000990)))",75.0,74.5,8.0,7.0,78F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 75.0000000000000990, 7.0000000000000604 75.5000000000000990, 8.0000000000000604 75.5000000000000990, 8.0000000000000604 75.0000000000000990, 7.0000000000000604 75.0000000000000990)))",75.5,75.0,8.0,7.0,79F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 75.5000000000000990, 7.0000000000000604 76.0000000000000990, 8.0000000000000604 76.0000000000000990, 8.0000000000000604 75.5000000000000990, 7.0000000000000604 75.5000000000000990)))",76.0,75.5,8.0,7.0,80F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 76.0000000000000990, 7.0000000000000604 76.5000000000000990, 8.0000000000000604 76.5000000000000990, 8.0000000000000604 76.0000000000000990, 7.0000000000000604 76.0000000000000990)))",76.5,76.0,8.0,7.0,81F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 76.5000000000000990, 7.0000000000000604 77.0000000000000990, 8.0000000000000604 77.0000000000000990, 8.0000000000000604 76.5000000000000990, 7.0000000000000604 76.5000000000000990)))",77.0,76.5,8.0,7.0,82F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 77.0000000000000990, 7.0000000000000604 77.5000000000000990, 8.0000000000000604 77.5000000000000990, 8.0000000000000604 77.0000000000000990, 7.0000000000000604 77.0000000000000990)))",77.5,77.0,8.0,7.0,83F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 77.5000000000000990, 7.0000000000000604 78.0000000000000990, 8.0000000000000604 78.0000000000000990, 8.0000000000000604 77.5000000000000990, 7.0000000000000604 77.5000000000000990)))",78.0,77.5,8.0,7.0,84F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 78.0000000000000990, 7.0000000000000604 78.5000000000000990, 8.0000000000000604 78.5000000000000990, 8.0000000000000604 78.0000000000000990, 7.0000000000000604 78.0000000000000990)))",78.5,78.0,8.0,7.0,85F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 78.5000000000000990, 7.0000000000000604 79.0000000000000990, 8.0000000000000604 79.0000000000000990, 8.0000000000000604 78.5000000000000990, 7.0000000000000604 78.5000000000000990)))",79.0,78.5,8.0,7.0,86F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 79.0000000000000990, 7.0000000000000604 79.5000000000000990, 8.0000000000000604 79.5000000000000990, 8.0000000000000604 79.0000000000000990, 7.0000000000000604 79.0000000000000990)))",79.5,79.0,8.0,7.0,87F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 79.5000000000000990, 7.0000000000000604 80.0000000000000990, 8.0000000000000604 80.0000000000000990, 8.0000000000000604 79.5000000000000990, 7.0000000000000604 79.5000000000000990)))",80.0,79.5,8.0,7.0,88F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 80.0000000000000990, 7.0000000000000604 80.5000000000000990, 8.0000000000000604 80.5000000000000990, 8.0000000000000604 80.0000000000000990, 7.0000000000000604 80.0000000000000990)))",80.5,80.0,8.0,7.0,89F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 80.5000000000000990, 7.0000000000000604 81.0000000000000990, 8.0000000000000604 81.0000000000000990, 8.0000000000000604 80.5000000000000990, 7.0000000000000604 80.5000000000000990)))",81.0,80.5,8.0,7.0,90F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 81.0000000000000990, 7.0000000000000604 81.5000000000000990, 8.0000000000000604 81.5000000000000990, 8.0000000000000604 81.0000000000000990, 7.0000000000000604 81.0000000000000990)))",81.5,81.0,8.0,7.0,91F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 81.5000000000000990, 7.0000000000000604 82.0000000000000990, 8.0000000000000604 82.0000000000000990, 8.0000000000000604 81.5000000000000990, 7.0000000000000604 81.5000000000000990)))",82.0,81.5,8.0,7.0,92F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 82.0000000000000990, 7.0000000000000604 82.5000000000000990, 8.0000000000000604 82.5000000000000990, 8.0000000000000604 82.0000000000000990, 7.0000000000000604 82.0000000000000990)))",82.5,82.0,8.0,7.0,93F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 82.5000000000000990, 7.0000000000000604 83.0000000000000990, 8.0000000000000604 83.0000000000000990, 8.0000000000000604 82.5000000000000990, 7.0000000000000604 82.5000000000000990)))",83.0,82.5,8.0,7.0,94F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 83.0000000000000990, 7.0000000000000604 83.5000000000000990, 8.0000000000000604 83.5000000000000990, 8.0000000000000604 83.0000000000000990, 7.0000000000000604 83.0000000000000990)))",83.5,83.0,8.0,7.0,95F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 83.5000000000000990, 7.0000000000000604 84.0000000000000990, 8.0000000000000604 84.0000000000000990, 8.0000000000000604 83.5000000000000990, 7.0000000000000604 83.5000000000000990)))",84.0,83.5,8.0,7.0,96F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 84.0000000000000990, 7.0000000000000604 84.5000000000000990, 8.0000000000000604 84.5000000000000990, 8.0000000000000604 84.0000000000000990, 7.0000000000000604 84.0000000000000990)))",84.5,84.0,8.0,7.0,97F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((7.0000000000000604 84.5000000000000990, 7.0000000000000604 85.0000000000000990, 8.0000000000000604 85.0000000000000990, 8.0000000000000604 84.5000000000000990, 7.0000000000000604 84.5000000000000990)))",85.0,84.5,8.0,7.0,98F7,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 53.0000000000000990, 8.0000000000000604 53.5000000000000990, 9.0000000000000604 53.5000000000000990, 9.0000000000000604 53.0000000000000990, 8.0000000000000604 53.0000000000000990)))",53.5,53.0,9.0,8.0,35F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 53.5000000000000990, 8.0000000000000604 54.0000000000000990, 9.0000000000000604 54.0000000000000990, 9.0000000000000604 53.5000000000000990, 8.0000000000000604 53.5000000000000990)))",54.0,53.5,9.0,8.0,36F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 54.0000000000000990, 8.0000000000000604 54.5000000000000990, 9.0000000000000604 54.5000000000000990, 9.0000000000000604 54.0000000000000990, 8.0000000000000604 54.0000000000000990)))",54.5,54.0,9.0,8.0,37F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 54.5000000000000990, 8.0000000000000604 55.0000000000000990, 9.0000000000000604 55.0000000000000990, 9.0000000000000604 54.5000000000000990, 8.0000000000000604 54.5000000000000990)))",55.0,54.5,9.0,8.0,38F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 55.0000000000000990, 8.0000000000000604 55.5000000000000990, 9.0000000000000604 55.5000000000000990, 9.0000000000000604 55.0000000000000990, 8.0000000000000604 55.0000000000000990)))",55.5,55.0,9.0,8.0,39F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 55.5000000000000990, 8.0000000000000604 56.0000000000000990, 9.0000000000000604 56.0000000000000990, 9.0000000000000604 55.5000000000000990, 8.0000000000000604 55.5000000000000990)))",56.0,55.5,9.0,8.0,40F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 56.0000000000000990, 8.0000000000000604 56.5000000000000990, 9.0000000000000604 56.5000000000000990, 9.0000000000000604 56.0000000000000990, 8.0000000000000604 56.0000000000000990)))",56.5,56.0,9.0,8.0,41F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 56.5000000000000990, 8.0000000000000604 57.0000000000000990, 9.0000000000000604 57.0000000000000990, 9.0000000000000604 56.5000000000000990, 8.0000000000000604 56.5000000000000990)))",57.0,56.5,9.0,8.0,42F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 57.0000000000000990, 8.0000000000000604 57.5000000000000990, 9.0000000000000604 57.5000000000000990, 9.0000000000000604 57.0000000000000990, 8.0000000000000604 57.0000000000000990)))",57.5,57.0,9.0,8.0,43F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 57.5000000000000990, 8.0000000000000604 58.0000000000000990, 9.0000000000000604 58.0000000000000990, 9.0000000000000604 57.5000000000000990, 8.0000000000000604 57.5000000000000990)))",58.0,57.5,9.0,8.0,44F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 58.0000000000000990, 8.0000000000000604 58.5000000000000990, 9.0000000000000604 58.5000000000000990, 9.0000000000000604 58.0000000000000990, 8.0000000000000604 58.0000000000000990)))",58.5,58.0,9.0,8.0,45F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 58.5000000000000990, 8.0000000000000604 59.0000000000000990, 9.0000000000000604 59.0000000000000990, 9.0000000000000604 58.5000000000000990, 8.0000000000000604 58.5000000000000990)))",59.0,58.5,9.0,8.0,46F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 62.5000000000000990, 8.0000000000000604 63.0000000000000990, 9.0000000000000604 63.0000000000000990, 9.0000000000000604 62.5000000000000990, 8.0000000000000604 62.5000000000000990)))",63.0,62.5,9.0,8.0,54F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 63.0000000000000990, 8.0000000000000604 63.5000000000000990, 9.0000000000000604 63.5000000000000990, 9.0000000000000604 63.0000000000000990, 8.0000000000000604 63.0000000000000990)))",63.5,63.0,9.0,8.0,55F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 63.5000000000000990, 8.0000000000000604 64.0000000000000990, 9.0000000000000604 64.0000000000000990, 9.0000000000000604 63.5000000000000990, 8.0000000000000604 63.5000000000000990)))",64.0,63.5,9.0,8.0,56F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 64.0000000000000990, 8.0000000000000604 64.5000000000000990, 9.0000000000000604 64.5000000000000990, 9.0000000000000604 64.0000000000000990, 8.0000000000000604 64.0000000000000990)))",64.5,64.0,9.0,8.0,57F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 64.5000000000000990, 8.0000000000000604 65.0000000000000990, 9.0000000000000604 65.0000000000000990, 9.0000000000000604 64.5000000000000990, 8.0000000000000604 64.5000000000000990)))",65.0,64.5,9.0,8.0,58F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 65.0000000000000990, 8.0000000000000604 65.5000000000000990, 9.0000000000000604 65.5000000000000990, 9.0000000000000604 65.0000000000000990, 8.0000000000000604 65.0000000000000990)))",65.5,65.0,9.0,8.0,59F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 65.5000000000000990, 8.0000000000000604 66.0000000000000990, 9.0000000000000604 66.0000000000000990, 9.0000000000000604 65.5000000000000990, 8.0000000000000604 65.5000000000000990)))",66.0,65.5,9.0,8.0,60F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 66.0000000000000990, 8.0000000000000604 66.5000000000000990, 9.0000000000000604 66.5000000000000990, 9.0000000000000604 66.0000000000000990, 8.0000000000000604 66.0000000000000990)))",66.5,66.0,9.0,8.0,61F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 66.5000000000000990, 8.0000000000000604 67.0000000000000990, 9.0000000000000604 67.0000000000000990, 9.0000000000000604 66.5000000000000990, 8.0000000000000604 66.5000000000000990)))",67.0,66.5,9.0,8.0,62F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 67.0000000000000990, 8.0000000000000604 67.5000000000000990, 9.0000000000000604 67.5000000000000990, 9.0000000000000604 67.0000000000000990, 8.0000000000000604 67.0000000000000990)))",67.5,67.0,9.0,8.0,63F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 67.5000000000000990, 8.0000000000000604 68.0000000000000990, 9.0000000000000604 68.0000000000000990, 9.0000000000000604 67.5000000000000990, 8.0000000000000604 67.5000000000000990)))",68.0,67.5,9.0,8.0,64F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 68.0000000000000990, 8.0000000000000604 68.5000000000000990, 9.0000000000000604 68.5000000000000990, 9.0000000000000604 68.0000000000000990, 8.0000000000000604 68.0000000000000990)))",68.5,68.0,9.0,8.0,65F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 68.5000000000000990, 8.0000000000000604 69.0000000000000990, 9.0000000000000604 69.0000000000000990, 9.0000000000000604 68.5000000000000990, 8.0000000000000604 68.5000000000000990)))",69.0,68.5,9.0,8.0,66F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 69.0000000000000990, 8.0000000000000604 69.5000000000000990, 9.0000000000000604 69.5000000000000990, 9.0000000000000604 69.0000000000000990, 8.0000000000000604 69.0000000000000990)))",69.5,69.0,9.0,8.0,67F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 69.5000000000000990, 8.0000000000000604 70.0000000000000990, 9.0000000000000604 70.0000000000000990, 9.0000000000000604 69.5000000000000990, 8.0000000000000604 69.5000000000000990)))",70.0,69.5,9.0,8.0,68F8,ICES,Y
"SRID=4326;MULTIPOLYGON (((8.0000000000000604 70.0000000000000990, 8.0000000000000604 70.5000000000000990, 9.0000000000000604 70.5000000000000990, 9.0000000000000604 70.0000000000000990, 8.0000000000000604 70.0000000000000990)))",70.5,70.0,9.0,8.0,69F8,ICES,Y
